2025-07-17 17:37:09 | proactor_events.py | __init__ | DEBUG | Using proactor: IocpProactor
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'937'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:21 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:21 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 职业院校检测专业
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'39256'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:21 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'964'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:21 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:21 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 省质检局行业抽检白皮书
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'24271'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:21 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:21 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:21 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 冷水江锑品合格率
2025-07-17 17:37:21 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'18459'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 质量信用ABCD分级
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'978'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 怀化中医药材质量
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'941'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 湖南省质量强省政策2024
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'503515'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'46127'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'7596'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'61331'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'907'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'927'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'6495'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 半导体器件失效分析
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'54566'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 槟榔食品添加剂
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 衡阳钢管质检问题
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 质量品牌提升计划
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'30932'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 安化黑茶重金属
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 湘钢特种钢材合格率
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'58650'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 酒鬼酒塑化剂事件
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'495540'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'8457'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 浏阳花炮爆炸事故
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'5333'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 湖南制造国际认证
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'25915'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 长沙工程机械合格率2024
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'17555'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.started request=<Request [b'POST']>
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 湖南制造业细分行业合格率
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 邵阳发制品行业抽检
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 邵阳箱包出口质量
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_body.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | response_closed.complete
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.started
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | close.complete
2025-07-17 17:37:22 | utils.py | safe_search | DEBUG | Completed Tavily search for query: 益阳电容器合格率
2025-07-17 17:37:22 | utils.py | tavily_search_async | DEBUG | Completed 2 Tavily searches
2025-07-17 17:37:22 | _trace.py | atrace | DEBUG | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Thu, 17 Jul 2025 09:37:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'88264'), (b'Connection', b'keep-alive'), (b'server', b'uvicorn'), (b'content-security-policy', b"default-src 'none'; script-src 'self'; connect-src 'self'; img-src 'self'; style-src 'self';base-uri 'self';form-action 'self'; require-trusted-types-for 'script'; upgrade-insecure-requests;")])
2025-07-17 17:37:22 | _client.py | _send_single_request | INFO | HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
